converted from bop software 

        16000 atoms
            3 atom types
-32.500000 32.500000 xlo xhi
-32.500000 32.500000 ylo yhi
-32.500000 32.500000 zlo zhi

Atoms

421 1 -32.50000000 0.00000000 0.00000000
422 2 -30.87500000 1.62500000 1.62500000
423 1 -32.50000000 0.00000000 3.25000000
424 2 -30.87500000 1.62500000 4.87500000
425 2 -32.50000000 0.00000000 6.50000000
426 1 -30.87500000 1.62500000 8.12500000
427 2 -32.50000000 0.00000000 9.75000000
428 1 -30.87500000 1.62500000 11.37500000
429 2 -32.50000000 0.00000000 13.00000000
430 1 -30.87500000 1.62500000 14.62500000
431 1 -32.50000000 0.00000000 16.25000000
432 2 -30.87500000 1.62500000 17.87500000
433 1 -32.50000000 0.00000000 19.50000000
434 1 -30.87500000 1.62500000 21.12500000
435 2 -32.50000000 0.00000000 22.75000000
436 2 -30.87500000 1.62500000 24.37500000
437 2 -32.50000000 0.00000000 26.00000000
438 3 -30.87500000 1.62500000 27.62500000
439 1 -32.50000000 0.00000000 29.25000000
440 1 -30.87500000 1.62500000 30.87500000
441 1 -32.50000000 3.25000000 -32.50000000
442 1 -30.87500000 4.87500000 -30.87500000
443 2 -32.50000000 3.25000000 -29.25000000
444 3 -30.87500000 4.87500000 -27.62500000
445 1 -32.50000000 3.25000000 -26.00000000
446 3 -30.87500000 4.87500000 -24.37500000
447 2 -32.50000000 3.25000000 -22.75000000
448 2 -30.87500000 4.87500000 -21.12500000
449 2 -32.50000000 3.25000000 -19.50000000
450 1 -30.87500000 4.87500000 -17.87500000
451 2 -32.50000000 3.25000000 -16.25000000
452 2 -30.87500000 4.87500000 -14.62500000
453 1 -32.50000000 3.25000000 -13.00000000
454 1 -30.87500000 4.87500000 -11.37500000
455 3 -32.50000000 3.25000000 -9.75000000
456 1 -30.87500000 4.87500000 -8.12500000
457 1 -32.50000000 3.25000000 -6.50000000
458 1 -30.87500000 4.87500000 -4.87500000
459 2 -32.50000000 3.25000000 -3.25000000
460 1 -30.87500000 4.87500000 -1.62500000
461 1 -32.50000000 3.25000000 0.00000000
462 2 -30.87500000 4.87500000 1.62500000
463 2 -32.50000000 3.25000000 3.25000000
464 2 -30.87500000 4.87500000 4.87500000
465 3 -32.50000000 3.25000000 6.50000000
466 1 -30.87500000 4.87500000 8.12500000
467 1 -32.50000000 3.25000000 9.75000000
468 2 -30.87500000 4.87500000 11.37500000
469 3 -32.50000000 3.25000000 13.00000000
470 1 -30.87500000 4.87500000 14.62500000
471 1 -32.50000000 3.25000000 16.25000000
472 2 -30.87500000 4.87500000 17.87500000
473 1 -32.50000000 3.25000000 19.50000000
